,Community 0,Community 1,Community 2,Community 3,Community 4,Community 5,Community 6,Community 7,Community 8,Community 9,Community 10,Community 11,Community 12,Community 13,Community 14,Community 15,Community 16,Community 17,Community 18,Community 19,ID,City,State,Latitude,Longitude,MeanAnnual Temperature,MeanAnnualPrecipitation,NetPrimaryProductivity,Elevation,Residence,NumberBedroooms
874,0.9888339861200921,4.604051592519092e-07,0.0006428120940755275,0.00019001525912714536,3.7996599322720785e-05,4.604051687694672e-07,0.008663211349217102,4.604051622251021e-07,4.604051625389839e-07,4.6040516264552577e-07,0.0005365211435458637,4.60405172886423e-07,4.604051666646852e-07,4.604051680760412e-07,4.604051671116557e-07,0.00023624875087424054,4.6040516209173187e-07,0.0008536838217713203,4.6040516041598497e-07,4.6040516122164915e-07,874,Fairfield,CT,41.2,-73.2,10.10603976,98.2043578,1.867390972,109.40507509999999,One-family house attached to one or more houses (e.g. a townhouse or condominium),2
742,3.10939494048901e-07,0.00025892003153927124,0.4392252141164814,0.013947574718846681,0.005348463427472944,0.06703286128823507,3.109394781213045e-07,3.1093947609112244e-07,2.722076115027663e-05,0.41899005247456456,3.109394783516608e-07,3.1093947840925044e-07,0.029015696547615544,3.109394883516652e-07,0.019644090218958406,3.1093947730226573e-07,3.109394802400811e-07,3.10939474813255e-07,0.00365214539940452,0.0028549625604058493,742,taylorsville,UT,40.7,-112.0,6.855657492000001,47.03340979,0.75726832,1931.035034,One-family house detached from any other house,4
946,0.001198548288183526,0.002766719887647135,0.05270571762522798,0.026423720489460564,0.0011615388939970979,0.023996900766655876,0.002568564320150674,0.11315349588135079,3.017556186361623e-07,0.01852587353048621,0.002600703129333723,0.013156710243454677,0.020053714761113572,0.0006853248897969881,0.4485106484403542,0.048588381949223464,3.017556188949512e-07,0.2121120259380359,0.011116209695071808,0.0006745977592182927,946,Cary,NC,35.8,-78.8,15.40512232,94.05412844,1.698932469,96.75722504,One-family house detached from any other house,4
654,0.000836387096630023,4.3298235398690244e-05,0.6608978776939212,0.08600409050132281,0.003475405548703325,0.09570683220161082,9.153610565640886e-05,3.0961669908316114e-07,0.000978462746508795,0.002258231734935729,3.0961669727437094e-07,0.0014979337682717608,0.015655883136228555,3.096166961658219e-07,0.05227541306945743,0.012401748516970817,3.0961669770916894e-07,0.0002545633065329643,0.065953005169608,0.0016680927014526108,654,Alameda,CA,37.8,-122.3,14.09617737,41.10183486,1.87041945,115.66960139999999,"Low rise apartment (multiple units, with 4 or fewer stories)",2
566,3.060106635316189e-07,0.0018253429395737077,0.14602577693780158,0.020941991517665758,3.0601066313523855e-07,3.0601066756869857e-07,3.0601066950451227e-07,0.3253597722113785,2.5693300857956508e-05,0.09484279273226141,0.1863048018504018,0.11715731367246125,0.00015688435868209822,3.0601066471812247e-07,0.09506844483867195,1.827543683451485e-05,3.060106709296873e-07,3.0601066609645705e-07,0.012270462118079509,3.0601066461693486e-07,566,Cedar Park,TX,30.5,-97.9,20.15902141,63.98692661,0.917398545,210.05499269999996,One-family house detached from any other house,4
987,3.046588539925934e-07,5.800950891749568e-05,0.25890673766939404,0.0034836966453842522,0.0018256931075869495,0.06739886183916617,6.501747464276307e-05,3.04658848317103e-07,0.00010742501937820657,0.6465766766789366,1.901928775646877e-05,3.046588487456672e-07,0.00017554199176298937,0.00039937601204958936,0.002600990736380202,0.01796022717444785,2.7803942982148368e-05,3.046588480812766e-07,1.446554942279441e-05,0.00037923872639233723,987,South Jordan,UT,40.5,-112.0,10.72744648,34.72324159,0.876892793,1401.720581,One-family house detached from any other house,2
1248,0.002201414417400531,0.0008708315116519201,0.229171826393875,0.08460575992815408,0.0005439501752880007,0.18908223408811076,0.030585636393118308,0.06127032372562988,4.008790459038989e-05,0.03700435573028751,3.0412331084313145e-07,0.057435640626725015,0.005020326565718302,0.0030640251442228595,0.012834534506254255,0.11152807758903213,0.009086470179426265,0.029171970315412528,0.13648192655848032,3.0412331112510544e-07,1248,Tiburon,CA,37.9,-122.5,13.36735474,74.6293578,1.87041945,176.9082031,"Low rise apartment (multiple units, with 4 or fewer stories)",2
758,3.205127191881872e-05,3.391233003583734e-07,0.3106058792525657,3.391233067875754e-07,0.02833812016023322,0.16342953503909946,0.0011383809412027902,0.06614353375240868,3.3912330239421156e-07,3.391233009705597e-07,0.0015804901895456328,0.0032541466061097738,3.391233010695373e-07,0.000684380847496869,3.3912330448558176e-07,3.3912330053371026e-07,0.4222902188613734,0.0025002109683166123,3.391232995043786e-07,3.391233130382038e-07,758,Morgantown,WV,39.7,-79.9,10.47224771,93.08662079999999,1.4530587519999998,471.0052795,A mobile home,5
703,1.3492906670224652e-05,5.574667065699234e-05,0.5540367476235997,0.018378477243541646,3.254720985375374e-07,5.020550705587742e-05,3.770977475081956e-05,3.254721027571553e-07,3.254721003163357e-07,0.000138172063917303,0.0002999775161696013,0.0006811955623234784,0.00010860410555587856,0.00014787905763665135,0.3535100645115124,3.2547210622915754e-07,3.2547210074215424e-07,0.0310125219455305,0.04152725267846818,3.25472102064922e-07,703,Raleigh,NC,35.9,-78.6,15.40512232,94.05412844,2.156420352,96.75722504,One-family house detached from any other house,3
270,5.188659672173442e-07,5.188659691809689e-07,0.4711518746583308,0.036634130232842795,0.0018641480298545112,0.16214517902949122,0.02628576557798664,0.00023725216201405877,5.188659905412847e-07,0.029115593726915953,5.188659786880969e-07,0.07642832934971532,5.188659776052081e-07,0.0009929020852346131,0.16148232313955807,5.188659696804511e-07,0.02843322389698013,5.188659738306112e-07,0.0045531605909134455,0.0006724854583356574,270,Woodbury,MN,44.9,-92.9,7.066819572000001,58.93845566,0.9982207790000001,280.3152771,One-family house detached from any other house,4
659,0.0012380669098402337,2.7157493307671108e-05,0.00933634677339512,0.00035898472711427793,0.00012348473593227984,0.03215054914637709,0.7242495960708153,0.00010688011641184476,2.14906800384155e-07,0.019588625646415617,0.02591265956172174,0.15643898035660317,0.0008625804829326325,0.0016537059832586938,0.02562299581708906,2.1490679989195245e-07,0.002328311644785032,2.1490679867072117e-07,2.1490680076226961e-07,2.1490680054235646e-07,659,fountain city,WI,44.1,-91.7,7.040825687999999,61.33853211,0.898849185,286.2644348,One-family house detached from any other house,3
289,0.00023126019872190198,3.4363552737284744e-07,0.5987723436016421,0.019012275734414583,0.003237054929721228,0.04468362593088704,3.4363553358387254e-07,3.436355329494244e-07,0.00042490102985721104,0.2705393977848688,0.0032781698986381587,0.0006685689284625131,4.7483791273676626e-05,0.0009936975637914577,0.04161543314217832,3.436355326375497e-07,0.0025535034670126503,3.436355310650545e-07,0.013940222185340937,3.436355318407442e-07,289,Upland,CA,34.1,-117.7,11.98409786,47.55840979,1.13715173,1048.727539,"Low rise apartment (multiple units, with 4 or fewer stories)",1
1231,1.2475969334206098e-05,3.46639682464593e-07,0.014239781561365506,0.000358111550459299,0.00026322776881969773,0.7026397420854613,0.00023802258246698966,8.003628288295095e-05,3.46639685449363e-07,0.028438132840902283,5.184272615542997e-05,9.332904899036188e-05,0.24232366014389403,3.466396777435856e-07,0.003237517396955146,0.00012067588749372051,3.4663967868890093e-07,0.00675164561542289,0.00115006534099247,3.466396791146971e-07,1231,new york,NY,40.7,-74.0,11.81796636,92.61200306,2.213204125,23.8580265,"High rise apartment (multiple units, with 5 or more stories)",1
745,2.82152838149907e-05,4.645113447054695e-07,0.4484019980006614,0.024327734457347847,0.0008952035116554015,4.645113434452317e-07,0.001857616294791215,0.00048792691172111675,4.645113488210278e-07,0.007601192018448533,0.0006170909710207667,4.645113449183759e-07,4.645113422985147e-07,0.0002700808550590786,0.4161628056389142,4.6451134024359303e-07,4.645113402640647e-07,0.07455283127083949,0.024793588694979374,4.645113419658387e-07,745,chapel hill,NC,35.9,-79.0,14.88906728,97.33899083,1.698932469,136.73361210000002,"Low rise apartment (multiple units, with 4 or fewer stories)",2
536,3.898329132219399e-05,0.008358869884103606,0.0813585346321871,0.0005162019314982182,5.237027913342114e-07,5.237027958175355e-07,8.883623270439196e-05,5.237028017615804e-07,0.6650560881751332,0.02571562370084877,7.003119284829372e-05,0.007987880490685125,0.008674546649799659,0.00016338222511222875,0.19703717549480548,0.0006164597927976277,0.002983398958677501,5.237028007360729e-07,5.237027939137816e-07,0.001331368833493076,536,Tampa,FL,28.0,-82.4,22.15588685,112.4344801,1.448705334,25.95861053,One-family house detached from any other house,3
180,0.24115294998659592,4.324810603196076e-07,0.12942818540144793,0.04243273519328267,0.0037869404304246494,0.11505494159717104,0.32484425741662193,4.32481064330677e-07,4.3248107881645105e-07,4.324810673552462e-07,0.03135379840740584,4.324810702821485e-07,4.324810641945595e-07,0.03187712486959254,0.04284668666478326,4.32481061251928e-07,5.421888742603807e-05,0.03709112195574935,4.324810662027736e-07,7.357934096610884e-05,180,Brookline,MA,42.3,-71.1,9.388990826,94.63203364,,52.88596344,One-family house attached to one or more houses (e.g. a townhouse or condominium),2
1171,3.738457513787165e-07,3.7384575415606924e-07,0.1625854818904181,0.0057663900940625274,3.738457526894434e-07,0.048181932075730516,0.001118807420951912,0.00048161261001556765,3.7384575677209503e-07,3.7384576292500726e-07,0.00028582030083091806,0.004717727925229252,0.0006545751683599417,3.738457622830492e-07,0.008381455562519973,0.7523916933031104,0.008345824143006409,0.005189919049511606,0.0018961435359534393,3.73845759109647e-07,1171,Vancouver,WA,45.6,-122.6,10.72392966,91.80917431,2.774417026,120.60250090000001,One-family house detached from any other house,2
399,2.6892130599513446e-07,2.6892130828786005e-07,0.006966162280225854,0.021801172724634377,0.0005374244755784273,2.6892130981184327e-07,4.22687535379441e-05,0.00013273344904115092,5.559374079596613e-05,0.0025132281166346552,2.6892130852515157e-07,0.00022250211013430689,0.9402148229386958,2.873094103171303e-05,0.019202676831462186,3.5478311504568153e-06,0.005045036846005894,2.6892131108255045e-07,0.0032324854332221992,2.6892130533170273e-07,399,Rogers,AR,36.3,-94.2,14.68279817,94.02966361,1.059547246,379.7380676,One-family house detached from any other house,4
594,3.540625134884828e-07,3.540625139012753e-07,0.9136866455250882,0.0007629569248505749,3.5406252009225265e-07,3.5406252160193096e-07,3.540625136969824e-07,3.5406251812309513e-07,3.5406251908947184e-07,0.011693332756119357,3.540625244830119e-07,0.0010163566629523156,9.741427976329365e-05,0.0017264823037179185,0.006767908327538806,3.54062520154067e-07,3.540625196466331e-07,3.540625163260997e-07,0.0014845312565254008,0.06276047727574365,594,Los Angeles,CA,34.1,-118.4,13.37056575,39.35022936,1.2204345859999999,619.3668822999999,One-family house attached to one or more houses (e.g. a townhouse or condominium),3
711,0.0006658542690091428,3.2980660596827267e-07,0.08637303188314083,0.0005755080165446479,0.0024712725661295253,0.013529217340723572,6.667673369016618e-05,0.2310399944966661,3.2980660544417384e-07,0.010237465617701664,0.04629762922940176,0.2463853887300095,0.016200433011701865,0.0018540370646524147,0.27941495580902864,3.298066066061196e-07,3.298066058593446e-07,0.06470339860574083,0.00013283542811718118,5.098197131824946e-05,711,Hillsborough,NC,36.1,-79.0,14.54518349,92.76712538,1.698932469,137.7061157,One-family house detached from any other house,3
857,5.821413960954278e-05,0.68145246858206,0.01465421847456041,2.8444161734126784e-07,0.0001055845867436117,2.8444161927329737e-07,2.8444161746775654e-07,2.8444161761840056e-07,6.62915230270051e-05,2.8444161802211536e-07,0.041042076913049175,2.8444162195369655e-07,2.844416196569818e-07,0.005290287680668048,0.005733259931893909,2.844416145410275e-07,6.541589630791365e-06,0.2515882121625815,2.844416148573541e-07,2.844416153471653e-07,857,Raleigh,NC,35.8,-78.7,15.40512232,94.05412844,1.698932469,96.75722504,One-family house detached from any other house,3
721,5.320050786862209e-05,2.6364911557901645e-07,0.21871086250354838,0.0041180982350899654,0.00024987442248046855,0.17916951274480553,0.0006102254711077396,7.389866470502781e-05,2.636491208641445e-07,0.4306525845534819,3.068157842817618e-05,0.0010957958743479355,2.63649120409204e-07,2.636491189493979e-07,0.09437113134675036,0.0015546838512051706,2.636491200631298e-07,0.030623440337156256,0.038624285309844804,6.0406353583816506e-05,721,Golden,CO,39.7,-105.2,6.594877676,32.73715596,0.677392489,2119.006104,One-family house detached from any other house,3
428,1.6820630033954235e-05,2.4649159208590793e-05,0.1429398863191894,0.01497790296357778,3.0760334090495006e-07,1.3057378052210807e-05,0.0004674203712214649,0.0005305935451271915,3.076033461176031e-07,0.02263339818408743,0.000288693240551825,0.0009868153167430422,0.3413412435714533,3.0760336943623554e-07,0.38938841294735227,3.076033492614985e-07,3.0760334311072513e-07,3.0760334405444726e-07,0.0029883681089632286,0.08340089264434555,428,Broxton,GA,31.7,-82.9,18.88845566,101.31460240000001,2.469298906,66.7444458,One-family house detached from any other house,2
407,0.0038751439435430984,3.9656103764757077e-07,0.008140737290240134,3.965610321164678e-07,8.948874843359373e-05,0.0005535388903187975,0.9128295657395208,3.9656102810038973e-07,4.359912010172925e-05,0.03828822693839652,3.9656102692553005e-07,0.011035805890975038,0.0159121546848542,3.9656102683829815e-07,0.0016387629114989265,0.006612209384534725,3.9656102689387404e-07,0.0007380433421458025,0.0002399471882322752,3.9656102576297775e-07,407,Petaluma,CA,38.2,-122.7,13.79816514,72.84296636,2.4834948480000003,120.170105,One-family house detached from any other house,3
908,0.005879995100602335,0.050761083380958257,0.13807271194851406,0.014754354204459783,0.016486118980487827,0.6049276954656361,0.0006488611593247908,0.0012810142808014693,0.0015208688717451076,0.08709093180231144,0.0022977221854493224,0.004864036257596298,0.006216223485757764,0.0010808600000888951,0.05126990282223553,0.012846110916160244,3.7728446442016074e-07,3.772844632062899e-07,3.7728447693756244e-07,3.772844663146635e-07,908,Costa Mesa,CA,33.7,-117.9,16.28264526,34.18035168,1.13715173,232.91102599999996,One-family house attached to one or more houses (e.g. a townhouse or condominium),2
55,0.00043087436643477015,0.0027403582379615346,0.004212705910497909,0.7686103612069205,0.00023637968848767702,0.0026534470352345438,7.854149565482855e-05,0.001313358920803077,1.9164137292097616e-07,1.9164137410346271e-07,0.05236444235878969,0.0002126689286966024,3.0059695528256325e-05,0.0011020831539280034,0.003080060496796318,0.014313845148714064,1.91641371832847e-07,0.024423037615607015,0.12419700917445138,1.9164137506263367e-07,55,Tappan,NY,41.0,-73.9,10.60825688,101.411315,2.213204125,127.7934723,One-family house detached from any other house,3
256,5.879312835821118e-05,4.2296891281921893e-07,0.6175955691236484,0.007645680206156205,0.00797659884948069,0.021628608836235925,4.2296891539238215e-07,4.2296891680835787e-07,4.2296893465916335e-07,0.19836136744330898,0.0020572632667717706,0.013356065265619445,0.00879302001280186,4.229689156851654e-07,0.050873066938807006,0.07126379375594326,4.229689139354003e-07,4.2296890827632845e-07,4.2296890948250617e-07,0.00038678942154110103,256,Los Alamitos,CA,33.8,-118.1,16.55206422,24.44931193,1.13715173,35.27723312,One-family house attached to one or more houses (e.g. a townhouse or condominium),2
765,2.956480713818963e-07,0.011847216412883013,0.17926395194036635,0.010800928363190382,2.9564806798724475e-07,0.15836217470497754,0.003482893170901621,0.00010387074810040989,2.9564806791788287e-07,0.4536131906233159,0.0012647250366829821,0.0003240156501492634,3.880058627333856e-05,0.0015554800407314934,0.17841361335382613,2.956480709870448e-07,0.0009115273010026823,2.9564806700961897e-07,2.956480637354674e-07,1.5838179189889726e-05,765,Papillion,NE,41.2,-96.0,10.21437309,57.74778287,0.974182318,356.30334469999997,One-family house detached from any other house,3
369,1.9336456355992386e-05,2.693602788269625e-07,0.12488766614765144,0.038560350010878014,0.0003173304576793024,0.002436905598692451,2.9433285717686544e-05,0.00013067477789409203,0.008569434117090786,0.4246243727835011,0.00015072705196540108,5.0117905458611593e-05,0.0017431737670273587,2.6936027210112626e-07,0.38084476919236826,2.693602724535436e-07,2.693602779471103e-07,2.693602727222953e-07,0.013544979767979316,0.004089381878366056,369,Fort Worth,TX,32.6,-97.4,18.83256881,69.65810398,0.931783768,197.87055969999997,One-family house detached from any other house,4
206,5.488585420380655e-05,3.9335370745589375e-05,0.0006485797403302593,0.0013382706572288498,2.696100934976723e-07,0.007961858405673122,2.696101010321866e-07,2.4902736604666843e-05,0.032687116040509584,0.0005233860360419262,0.0023064228054183447,2.696101009036649e-07,5.646888317032297e-05,0.0035677048123558598,0.0048495324991128805,0.0001491206101491631,2.6961009400522303e-07,0.9457693392649238,2.696100923895192e-07,2.1728233050063588e-05,206,Cherry Hill,NJ,39.9,-75.0,12.05818043,94.8633792,1.4646047819999999,22.87888908,One-family house detached from any other house,4
918,0.005323429137776425,0.03421444828994607,0.0086856519504819,0.00033470934298659267,0.00037091655903440096,0.023429601359873414,0.0003484603754553646,3.612387490302871e-05,0.0002253113162540453,2.3483770914975847e-07,0.0037235879194736973,8.60319903163418e-05,1.8714617423490526e-05,0.12401343353697301,0.004085670679593792,2.3483771417805172e-07,0.004655522579648873,0.7904139317444946,3.3750212229579695e-05,2.3483771194655102e-07,918,Yorktown Heights,NY,41.3,-73.8,10.60825688,101.411315,1.980012111,127.7934723,"Low rise apartment (multiple units, with 4 or fewer stories)",2
744,3.584587487549904e-05,0.00011201475875195496,0.04062615801661607,0.000944181196692708,2.512222000218484e-07,0.048917424517596474,2.512222016034826e-07,2.5122220135218575e-07,0.0007624828454700656,0.015952777578342483,0.7904063585214552,2.512222014767187e-07,2.512222056926263e-07,0.03987628611234759,0.05186819745466667,1.9448475686060384e-05,2.512221994931291e-07,0.009572676380615425,0.0005076084789971929,0.0003970324546768262,744,Winchester,VA,39.2,-78.2,11.92561162,79.51605505,1.849409448,272.70611569999994,One-family house detached from any other house,5
508,2.0393269343794148e-05,2.5643564684495705e-05,0.036392847161551445,0.6501558046606073,0.0003839817612411354,0.23198697288709957,0.0006070689630483326,0.005088418216227928,0.0009409301779653562,0.048379303729561327,3.578560236789007e-07,0.0011688139419708818,0.002057099025109452,0.0001498995763202584,0.009301908949035506,0.0054003979724817006,3.5785602111092243e-07,3.578560190066356e-07,0.00793908471966903,3.57856018679388e-07,508,San Jose,CA,37.3,-121.9,12.78998471,51.68119266,1.1165202920000001,378.85443119999996,One-family house detached from any other house,3
685,0.0013735927641063935,3.291401024873483e-07,0.028568204205007046,0.0005925001386355426,5.167782827521126e-05,0.1189039735323851,0.7509567401927306,3.2914009469033415e-07,3.291400940921472e-07,0.03027338317705972,3.2914009566685154e-07,3.29140093313673e-07,3.2914009616548686e-07,0.0003161460353655298,0.06800933916957799,0.000376091249873722,2.1255134545122726e-05,0.0005339600683629511,2.0832523405141704e-05,3.291400935168173e-07,685,Milwaukee,WI,43.1,-87.9,7.990061162000001,63.14136086,,187.468338,Duplex or two-family house (designed for two families),3
856,0.0004535759715376857,3.4807549196460046e-07,0.2068359019580365,0.008087364256131198,3.4807549152137253e-07,0.19035053309944908,0.0011687003168909655,0.0002844019874606152,3.4807549507088813e-07,0.11791426370021682,0.00034467215932119976,0.00011140509619374806,0.014420465733987881,3.480754930355649e-07,0.4536416699742945,3.480755052268175e-07,0.006384261142512576,3.4807549443178954e-07,3.480754990106527e-07,3.4807549701315426e-07,856,Ames,IA,42.1,-93.6,8.909785933,65.98272171,0.791527867,329.9030457,One-family house detached from any other house,3
435,0.0013657849041956338,3.572168642295541e-07,0.0628581350437894,0.030565912818849694,0.0003994462571958692,0.0007881224644857955,0.0007866828591578222,0.04413441424916462,3.5721686140387914e-07,0.00014026614267169082,0.3433706522106327,0.04784070301403044,0.1713102604616626,8.157199912620475e-05,0.2550461925888136,3.572168555656844e-07,3.572168571101418e-07,0.03113505017066528,0.009711557301886872,0.00046381864623328624,435,Durham,NC,35.9,-78.9,15.40512232,94.05412844,1.698932469,96.75722504,One-family house detached from any other house,3
762,0.0008811833079854729,0.0007058975382941313,0.069593128163733,0.012937286177557641,6.716275465796901e-06,0.0001952839803320193,0.00044499346553112745,0.02419602772140082,0.018884375495778684,0.10599339983030279,0.0036895673268730325,0.06497687479583188,0.005449994738120369,0.0012004967975262622,0.2023940181304431,7.883444531137497e-05,0.4862289726118868,2.690095653726403e-07,2.6900956925055523e-07,0.0021424111784910296,762,Bryan,TX,30.7,-96.4,20.41727829,82.12798165,1.1678149629999999,93.21138763,One-family house detached from any other house,3
1278,2.839908773425163e-07,7.048278185051533e-05,0.687539467975082,0.0007459189582474146,2.8399087168143443e-07,0.03263417569802887,0.0008492463928992208,2.839908725060126e-07,2.839908703045218e-07,2.8399087111027043e-07,0.19243048135492022,0.013737405248341801,0.0031161905218121217,0.008478759114835087,0.033628058257146855,2.8399087540813487e-07,2.8399087053614896e-07,0.0265309342855996,2.839908698851272e-07,0.00023660748425741664,1278,Mc Cordsville,IN,39.9,-85.9,11.00175841,85.88845566,1.042322838,261.2016602,One-family house detached from any other house,3
312,0.0005619538491134308,0.0005111985545662116,0.01659322699313764,0.0007960523051746514,2.9973683885373496e-07,0.0018739736720667303,0.32400773427555146,0.15140283571643626,0.0037182055301934894,0.0005149676189215188,0.012370294223515722,0.0051215987940149395,0.0004242641324039656,0.00012597081373492578,0.0010088126048732715,0.005411351581266986,2.9973683929576334e-07,0.0056546794431584545,0.00010737307214997433,0.46979490734604223,312,Wurtsboro,NY,41.6,-74.5,7.817431192999999,97.52515291,2.10815415,468.2627869,One-family house detached from any other house,4
131,0.5487007301762413,3.8741971385019024e-07,0.01678128129856004,0.0011598089030528684,0.0002919890480162333,0.00019107076694751846,0.00395504398799433,0.03162206639061654,3.8741971104827137e-07,0.0013519142606127348,0.3325306330358889,0.017064022257926085,3.8741971682152417e-07,0.0008315587602890227,0.03744621698371519,3.8741972489114443e-07,3.874197121196459e-07,0.00705329470618541,0.001018044905659531,3.874197155713672e-07,131,Garner,NC,35.7,-78.6,15.40512232,94.05412844,2.156420352,96.75722504,One-family house detached from any other house,3
870,0.014128395187764679,5.786551267864773e-05,2.4632241307120436e-07,2.4632241114896425e-07,0.9833166505820776,2.4632241124930753e-07,0.0003233466220147192,0.00030025927380788043,2.463224136588394e-07,2.463224102895378e-07,0.0005329254423095691,7.212176923355763e-05,2.4632241294678136e-07,4.6748348672746966e-05,2.463224105554478e-07,0.0011741494089841907,2.4632241076272014e-07,2.4632241180355237e-07,4.507462834071515e-05,2.46322410154683e-07,870,West Chester,PA,40.0,-75.7,11.8103211,92.14327217,1.691739853,81.75190735,One-family house detached from any other house,5
