,Community 0,Community 1,Community 2,Community 3,Community 4,Community 5,Community 6,Community 7,Community 8,Community 9,Community 10,Community 11,Community 12,Community 13,Community 14,Community 15,Community 16,Community 17,Community 18,Community 19,ID,City,State,Latitude,Longitude,MeanAnnual Temperature,MeanAnnualPrecipitation,NetPrimaryProductivity,Elevation,Residence,NumberBedroooms
1291,7.39671120439914e-05,0.5306675507206173,0.0977704151342032,0.1307010046667689,0.007249754686743344,0.006457194367065823,0.0008972664505841341,9.316445262231572e-05,8.331101158714734e-05,0.0009421452206419497,5.336293259630324e-07,0.17980070585115676,5.336293335511582e-07,0.00014540396025918204,0.00013878219469001045,0.042420759620711096,5.336293277092011e-07,5.336293216167251e-07,0.0025063910879628303,5.0048945032791706e-05,1291,CHARLOTTE,TN,36.2,-87.3,14.82522936,106.34350149999999,1.2068064809999999,194.06805419999998,One-family house attached to one or more houses (e.g. a townhouse or condominium),2
1221,4.455652945804627e-07,1.8175279171119657e-05,0.1348371806681493,0.002894497880407135,4.455652958509897e-07,0.09446750142330819,0.08240691306200894,0.031145123540591346,4.4556529905048833e-07,0.0010951326451344107,0.0009856417018958576,0.010587293057363467,0.00021271650147471595,0.33817384373529974,0.042107748933115106,4.455652996190576e-07,0.00992990422093092,4.4556529440436624e-07,4.4556529415506634e-07,0.2511356539593721,1221,Bessemer City,NC,35.3,-81.3,16.04105505,99.05825688,1.60807844,233.3261108,One-family house detached from any other house,4
347,0.0006840485080850361,0.0012457610042399764,0.24519011404005972,0.00421870299587912,5.540595999609247e-07,0.09311005112714803,0.056858051931163806,0.0004739691225044601,0.0005516061262387106,0.00280770357128739,5.540596014182568e-07,5.540596050126535e-07,0.012546115559555912,0.0017052784962411872,0.511159459072807,5.540596053075378e-07,0.06944526002757172,5.540595961160889e-07,5.540596007965821e-07,5.540596092077456e-07,347,Fremont,CA,37.6,-122.0,13.85175841,44.68448012,1.1165202920000001,247.8677826,One-family house detached from any other house,6 or more
1443,3.564223824613381e-07,3.5642237731912565e-07,0.9191220863750867,0.0015824349592931167,3.56422378407501e-07,3.564223802624771e-07,0.003566853854121363,3.564223843546463e-07,0.0001474939338582283,0.0009894781564606144,3.5642237640448724e-07,0.0677392219955382,5.546000439105419e-05,3.5642237606476096e-07,0.00027311504463772786,0.0050408589426551055,3.5642238186134983e-07,0.0014794325101638724,3.564223766997866e-07,3.564223801565375e-07,1443,morgantown,WV,39.5,-79.9,10.47224771,93.08662079999999,2.2012795290000002,471.0052795,One-family house detached from any other house,2
965,0.17625338584870243,0.0018488496659020222,0.10213535947956008,0.00012773650642235946,0.0029191606496817768,0.15110971220029043,3.915028316729418e-07,0.0540171624639789,0.2677544487435852,0.0018602622119312105,0.0020955888568417046,0.1282535066941283,0.04290123986348954,0.0004112596928559503,0.0001863773283656945,0.002516042298412056,0.06470735509470896,0.00014883527192135468,3.915028325709911e-07,0.0007529341235577191,965,Raleigh,NC,35.8,-78.7,15.40512232,94.05412844,1.698932469,96.75722504,One-family house detached from any other house,3
314,2.9593854952867833e-07,0.9069499117123716,0.01797962592419921,8.604794576313442e-05,2.959385502905149e-07,0.02709620784522421,2.9593854513670805e-07,0.04238772936414267,2.959385418328465e-07,2.959385484393831e-07,0.0002688371630011204,0.005173437607915661,2.9593854738734045e-07,2.9593854543712374e-07,2.9593854424544553e-07,2.9593854650453704e-07,2.9593854590259725e-07,2.9593854037602115e-07,2.9593854573136796e-07,5.465117483150474e-05,314,Zephyrhills,FL,28.2,-82.2,22.15588685,112.4344801,2.482169895,25.95861053,"Boat, RV, van, etc",1
32,9.39759497734637e-05,0.004047025705851645,0.21980753126023617,2.6659558094413117e-07,2.665955792733644e-07,0.0604537516652914,0.0624431212783318,3.0981713049778416e-05,2.665955789793783e-07,0.02047322092493855,0.0003818039775622793,2.665955802206211e-07,2.6659557901646756e-07,0.0005849262721898644,0.0008719442372552239,0.409384200735984,0.1983743328388661,0.02300364205411769,2.6659557810969317e-07,4.7941813075261965e-05,32,Iowa City,IA,41.6,-91.5,9.620107034,69.42721713,0.994245918,239.0658264,"Low rise apartment (multiple units, with 4 or fewer stories)",2
1419,0.0004093339933779197,0.00010540766322771453,0.17912007808841032,0.15413965854432982,0.03721359792328944,3.2812920965265387e-07,3.2812921048399596e-07,0.0003042357518143769,0.0006210747496269479,3.281292120235101e-07,3.2812920888345176e-07,0.3219256778083524,0.2946966228100789,0.0004954827408851277,0.007996280111413054,3.281292095603873e-07,3.2812921100289935e-07,0.0029699247815056923,3.2812921106998875e-07,3.281292154374569e-07,1419,Conway,AR,35.0,-92.5,17.16506116,99.53302752,1.167436398,93.43000031,A mobile home,3
239,4.148069530705664e-07,4.1480695921032784e-07,0.008723929077210667,4.148069537391106e-07,5.4646462199412646e-05,0.000964031278515003,0.0007693680599815538,4.1480695117231e-07,4.148069552141934e-07,4.1480696241324857e-07,0.00012636978455219294,4.1480695615835224e-07,0.04639365188765183,0.9010075399806937,0.0014406060773429997,0.03556908594881904,0.0007630446734817016,0.00020092452889512673,4.1480695391203685e-07,0.003983483785012102,239,Charleston,SC,32.7,-80.0,18.67018349,102.3242355,2.986409751,3.003220558,One-family house detached from any other house,3
1266,0.001328161301171786,3.896326599080722e-07,0.13794914933225186,0.0044244280101407634,0.0018102141523179925,3.896326609741723e-07,0.5525935627200026,0.0024380677613058586,0.0008993406354043606,0.001989779844718952,0.06115833905716897,0.1426157691128441,3.8963265896844716e-07,0.0007389346872275198,0.016533716245165888,0.06780031514780849,0.0015859883855929428,3.8963268891611133e-07,3.89632662518982e-07,0.006132285443546518,1266,Brighton,MI,42.6,-83.7,8.57469419,63.89495413,1.064468505,279.9338989,One-family house detached from any other house,5
1628,0.0005354912345680948,0.008357752348366342,0.005057934099262314,2.0481311152806348e-07,5.495561635486383e-05,0.015552517017553247,2.0481311232913366e-07,0.054989569368889345,2.0481311071364654e-07,0.1044042110675503,0.00039148732987367985,0.00033220180785362575,2.0481310979519879e-07,8.04619848756123e-05,0.8083636754298017,2.0481311164510842e-07,2.0481311273459486e-07,0.0018633953015994595,2.0481311145663046e-07,1.4913701671172452e-05,1628,Albuquerque,NM,35.2,-106.7,10.76146789,26.16360856,0.900931252,1708.676392,One-family house detached from any other house,3
1037,0.0013071320536864274,4.4306602019915843e-07,0.6486939696715542,4.4306602371895954e-07,4.4306602626164514e-07,4.4306602232969665e-07,0.10789086891344705,0.0025213684511897314,0.0016128434698782063,0.0004190817269635356,0.011395248919555543,0.033143385401267246,0.00996692242824176,2.6990586577676562e-05,0.004526192239763163,0.17841557004544817,4.4306602534165216e-07,4.430660249255343e-07,1.2190524567638957e-05,6.557717171684319e-05,1037,Columbia,MO,39.1,-92.4,12.30420489,77.87293578,1.027937615,247.2169495,One-family house detached from any other house,4
380,6.597146005913552e-05,2.7447794664862397e-07,0.12750196898328572,0.0011682807225156138,0.0014817949402623064,2.7447794579386624e-07,2.7447794862476994e-07,0.00012246188504113508,2.7447795373611705e-07,0.026239335184606107,0.0003465517451628276,0.5231772544469189,2.7447794797129075e-07,2.2020350852460555e-05,0.02658413518898512,0.062315403828563806,0.23083966757664504,0.0001332323414605494,2.7447794605484524e-07,2.7447795269363755e-07,380,Claremont,CA,34.1,-117.7,11.98409786,47.55840979,1.13715173,1048.727539,One-family house detached from any other house,3
567,6.08380543246935e-05,0.23112225193665084,0.010877694019739433,3.8523923005485204e-05,0.0005564424527208674,0.23788371115856136,0.024553935549095487,0.0039807451119580235,2.6747837968742526e-07,0.00013602000658973268,0.00010106189332899116,2.6747838025499515e-07,0.484297513694908,0.00042921588649819434,2.6747838133469513e-07,2.6747837928860875e-07,2.6747838037630313e-07,4.644070536216332e-06,2.674783809213799e-07,0.005955797371800972,567,Houston ,TX,29.8,-95.4,20.45542813,93.55756881,2.567534829,14.17661858,"High rise apartment (multiple units, with 5 or more stories)",1
1003,0.00032004453690799713,0.0007353349140676318,0.045252232619986635,7.91570680421237e-05,0.00041857836726878604,0.025037942580900245,0.033935980988530165,0.813548054028075,2.6593764802959687e-07,0.0009369930167698315,1.1347565966448854e-05,0.031239485393362458,0.021874234656209548,2.65937649304061e-07,0.0009742392943291323,0.01779516166493667,0.007839883616404454,2.659376449674277e-07,2.6593765125696276e-07,2.6593764952610683e-07,1003,Allston,MA,42.4,-71.1,9.388990826,94.63203364,,52.88596344,"High rise apartment (multiple units, with 5 or more stories)",1
432,3.650221262397779e-07,3.6502212565310867e-07,0.03816368718703279,0.005437784248186135,0.00020814508418509465,3.6502212669473855e-07,0.20290266177500388,5.788989803490819e-05,3.6502212830307576e-07,0.0026861282255247567,0.0004788121526598223,0.03148433732802258,0.0012947062415539262,0.000702601488711034,0.6688932537722786,0.041382053895198695,3.650221280466256e-07,0.005284317213478874,0.0009930030559917884,2.87933235020989e-05,432,Rancho Cucamonga,CA,34.1,-117.6,11.98409786,47.55840979,1.13715173,1048.727539,Duplex or two-family house (designed for two families),3
353,3.3110171231865195e-07,3.311017128232832e-07,0.029304492177417308,3.3110171422517166e-07,3.3110171334141644e-07,0.004539436152871427,0.03470218935503005,3.311017110193561e-07,3.311017148773879e-07,0.0005265545065858676,5.9316592325663526e-05,0.031938549323539955,3.311017148896276e-07,0.7471863093522598,3.311017161895308e-07,0.02578013180224775,0.12464239158276776,1.4321687156588516e-05,3.31101712270571e-07,0.001303327552375829,353,chino valley,AZ,34.8,-112.4,14.70405199,31.05535168,0.9274303490000001,1504.0683589999999,One-family house detached from any other house,2
407,0.05575456759275176,0.0007382719313982642,0.07713598743066565,0.00032082931773404937,0.14336501519093664,0.15865436441159358,3.7863872619260083e-07,0.3697723247260523,0.005739462937557368,0.004770750917592864,0.0007245371420941874,0.1346672864013081,0.004608201124248969,0.000875879773940434,0.032356769468563334,0.004902737941302085,3.7863872727607704e-07,0.004174518696034813,3.7863872593585435e-07,0.0014373590800461939,407,Petaluma,CA,38.2,-122.7,13.79816514,72.84296636,2.4834948480000003,120.170105,One-family house detached from any other house,3
220,0.034434771829087045,0.013344128502977823,0.07691536813820542,0.11171116587699985,0.3505339016244657,2.8798526091011137e-07,2.879852599548594e-07,0.004117931507894948,0.005066189795876566,0.0018644718683239918,2.87985257811043e-07,0.20735195681817709,0.054425636217970606,0.0005905366643150328,0.009330448460747045,0.1280050783013652,0.0003171101477169027,2.6352137967536627e-05,0.0007742329624732785,0.00118985518965724,220,Las Vegas,NV,36.1,-115.3,17.15512232,11.21391437,0.121857966,991.2583617999999,One-family house detached from any other house,3
100,0.000292488893244528,0.015450832964400849,0.7141270590430767,0.002609827933224099,2.9029262148632436e-07,0.016141067012202016,0.01670246591728888,0.19306989851957032,2.902926224282082e-07,2.9029261640013085e-07,2.902926181587905e-07,0.010262223052618829,0.016313360706109916,0.000903700064226997,0.0006702816886330701,2.902926194170387e-07,0.013454471864441512,2.9029261938930964e-07,2.902926194131737e-07,2.90292625453809e-07,100,albuquerque,NM,35.1,-106.7,10.76146789,26.16360856,0.281041793,1708.676392,One-family house attached to one or more houses (e.g. a townhouse or condominium),3
1179,0.059549054350522296,0.00030804405070976716,0.02573213254899108,0.017754532634924415,7.634095564185117e-05,0.0011009600190291851,3.4331935679826643e-07,0.013214640999583404,0.46330938600210786,8.706916294200325e-05,3.433193543559689e-07,0.05397534855561072,3.433193633446248e-07,0.3631846576670821,0.0011479525284140766,3.433193557730015e-07,3.433193544859978e-07,3.433193547401325e-07,3.433193547094048e-07,0.0005574772889469528,1179,New Orleans,LA,29.9,-90.1,20.60412844,127.4941131,2.336803457,1.143264055,One-family house detached from any other house,3
649,0.03757214880499189,0.001173021018969884,0.017512555228307816,0.00013948593613827,4.01251913666095e-07,0.015227667985996942,4.0125191368760057e-07,0.3345601003764642,0.00021883888407390356,0.0015368880745000738,0.0002907956112243663,0.017092883230400355,0.0023945655908328904,0.004157464612013483,0.0009203788456696707,0.0008679813990021214,0.007585582358561235,4.9910711175527466e-05,4.012519109139714e-07,0.5586985275759391,649,Tipton,IA,41.8,-91.1,9.620107034,69.42721713,1.016770145,239.0658264,One-family house detached from any other house,4
391,0.000348208103261639,2.473765775164054e-07,2.4737657736340234e-07,0.0005299168376635595,2.4737657582314243e-07,2.473765770741758e-07,2.473765757152396e-07,0.0006040317506272246,2.4737657792538e-07,2.473765767449695e-07,0.9838572740366746,2.47376576437193e-07,6.853223928850696e-05,0.0003283971659256871,2.4737657804867e-07,2.473765755935184e-07,2.4737657657407743e-07,2.473765818776057e-07,2.473765857791957e-07,0.014260423971046363,391,Raleigh,NC,35.9,-78.7,15.40512232,94.05412844,1.698932469,96.75722504,One-family house detached from any other house,3
948,0.11935698972334256,0.01316168286421372,0.16208434039550848,0.01991434422947743,3.960145139090158e-07,0.01962789567259487,3.960145195707733e-07,0.206352231580257,0.007805988277306988,0.003979561842428153,3.960145131224713e-07,0.2169847986259886,0.023690505321517983,0.004443693740602714,0.004871036898459387,0.019057075485522667,0.17805186759841837,3.960145120266575e-07,3.96014514874954e-07,0.0006160076717874985,948,Gainesville,FL,29.7,-82.3,20.72599388,115.0859327,2.532139617,36.76833344,One-family house detached from any other house,4
592,0.776340944271564,4.1556197658790986e-07,0.09166289525588679,0.007438292216943807,0.00037081524118608963,4.1556197126095735e-07,4.155619730511502e-07,0.021751907858201674,4.155619757192366e-07,4.1556197357213185e-07,4.1556197227129163e-07,0.0005959567434647867,0.05167734458443465,0.008522735254088436,4.155619730240182e-07,0.0330338005849919,0.003163318062706406,4.1556196537291767e-07,4.155619675570419e-07,0.005438249868783099,592,Utica,NY,43.1,-75.3,6.5145259939999995,93.27316514,1.433562996,301.5666809,Duplex or two-family house (designed for two families),3
1440,0.0001241031843008254,4.948143530123128e-07,0.08558071828576683,0.003124276620916312,0.0021810361790519832,4.94814355255429e-07,0.15257550888896862,0.00061953654138798,4.948143559786342e-07,0.06305809591138062,4.948143571962614e-07,0.11611767698420203,0.00509275635865597,0.00013932808677363868,0.09765068891887882,0.12509989912366395,0.34828926513034936,4.948143601196504e-07,4.948143517792906e-07,0.0003441408995698091,1440,San Diego,CA,32.8,-117.2,16.81697248,22.42683486,1.389839487,103.6060028,One-family house attached to one or more houses (e.g. a townhouse or condominium),1
1135,0.12181736392111824,0.0016564337443591753,0.09327925873989337,0.007017468298487631,0.005940467170851233,0.22290022713912525,4.3743384683535956e-07,0.10001345580304541,0.0038471072164095897,0.012112033117598186,0.005916568183196781,0.17884809522594078,0.03831915686323887,0.00017626243324321106,0.0472992682261247,4.3743384792961924e-07,0.14630256464211874,0.011754905263778755,0.0027417178686059964,5.6771275169333793e-05,1135,Efland,NC,36.1,-79.2,14.44793578,93.73470948,1.297092668,190.2480621,One-family house detached from any other house,3
1486,4.5775809858078384e-07,4.5775809796476356e-07,0.017533624898297576,0.006490439830176103,0.02982541381786874,0.004320943350277761,0.7836992100515114,0.00038400437792776554,4.577580898515772e-07,0.0033264198690134833,0.0004890731562153861,0.021116116477284192,0.011793738811487875,7.008438740036071e-05,0.045398595554352036,0.07543291482409514,3.763381406235238e-05,3.4684518352803404e-05,4.5775809838711367e-07,4.5271229292356885e-05,1486,FORT COLLINS,CO,40.6,-105.1,6.3096330279999995,29.25894495,0.343314657,1983.906616,One-family house detached from any other house,4
960,4.49784190572364e-05,2.964385913055744e-07,0.06473494208974417,9.669365363209131e-05,1.5782669624877224e-05,0.06101240604312777,0.25173252545645347,0.00020513603992047155,2.9643859531387045e-07,0.0014913848219987689,2.964385894660196e-07,0.10108408677583595,2.964385940962451e-07,0.0002156626318542151,0.011815550421667811,0.5041433354132928,0.0009834045379876414,0.002422332394246637,2.964385920983066e-07,2.964385938999916e-07,960,Marquette,MI,46.5,-87.4,4.496100917,65.20542813,,187.7169495,One-family house detached from any other house,4
810,0.05349637345761571,0.0021318196618057565,0.017629357526986456,0.08910890398636086,5.214416876358525e-07,0.034645329586105535,0.0024430602156914425,0.012199116585321971,0.012071195281268664,0.008733051630121457,5.214416853758846e-07,0.2399068873746578,0.001474198822632826,0.017855796357775518,0.011277810328624543,0.019740762475543728,0.4723016943922735,5.214417079380556e-07,5.214416930516032e-07,0.004982556550440188,810,Apex,NC,35.8,-79.0,15.40512232,94.05412844,1.698932469,96.75722504,One-family house detached from any other house,3
1111,0.0004986563054754851,0.0027155097065588597,0.13463776883395637,0.007872414421215914,0.014816615706686798,0.03395973048573958,0.6460762778718462,0.0003477356427989407,5.562121898893694e-05,0.007005450758784719,3.268529383132029e-07,0.09311842692779577,0.009453837832501822,3.485060809370379e-05,3.268529330970282e-07,0.003080941655764617,0.045581988849086263,3.2685295887834344e-07,3.26852934011605e-07,0.0007428657629419471,1111,Goshen,IN,41.6,-85.8,9.789831804,74.87866972,1.100431555,256.8083191,One-family house detached from any other house,3
1263,0.4284824791119121,0.004327054391262722,0.03525405786903949,0.09859116135316714,0.002327276899730835,0.14374004976290355,0.00032829256721576247,0.015920256542667908,0.007683598528492977,0.005516311447683587,0.027704637830357204,0.0777293970714675,0.11316184880082512,0.00016732494905005737,0.01258291651143421,4.992461505026085e-07,0.020626411997105586,0.005736015191687264,2.0128389170467683e-05,0.00010028153867600195,1263,San Diego,CA,32.8,-117.2,16.81697248,22.42683486,1.389839487,103.6060028,One-family house detached from any other house,3
779,0.011812608610442329,0.000519134754357628,0.006509797078865918,0.019395348710818557,0.0009163920458949973,3.129381214181315e-07,3.129381214744307e-07,0.0009152350797468981,0.00045579484948252163,0.0034787681662091924,6.0342371138179975e-05,0.022906926331823535,0.6361089201181463,0.11646660504730752,0.0743699245779822,0.021972822549300622,0.08245551660916492,2.9860583549352634e-05,9.932500619085533e-06,0.0016154441389071696,779,Burlington,WV,39.3,-78.9,11.51085627,81.63058104,2.057427327,401.20083619999997,One-family house detached from any other house,3
1063,0.00022159995320299077,0.0007698536181143606,0.020684768794742295,0.019224460738058346,2.456290429646727e-07,0.010771662256969983,0.05807923021321454,0.0003393287476407961,0.00042230307967482247,0.014959082961132174,2.4562904078747173e-07,0.07903625839080564,0.008306991274040233,0.0003111486917307817,0.021069157680255326,0.10756938340416097,0.6578144471648353,0.00040221637034841513,2.4562903527533436e-07,1.7369773953976038e-05,1063,Harrisburg,PA,40.3,-76.9,10.84579511,84.23723242,1.714264089,164.0541687,One-family house attached to one or more houses (e.g. a townhouse or condominium),4
